pred_a,pred_b,trace_name,MPKI_A,MPKI_B,delta
Baseline,TAGE-SC-L,int_31_trace,0.8411,0.6166,0.22449999999999992
Baseline,TAGE-SC-L,int_30_trace,12.9427,12.1062,0.8365000000000009
Baseline,TAGE-SC-L,web_16_trace,1.8538,1.6055,0.24829999999999997
Baseline,TAGE-SC-L,web_17_trace,1.7267,1.4521,0.27459999999999996
Baseline,TAGE-SC-L,int_18_trace,0.8474,0.7357,0.11170000000000002
Baseline,TAGE-SC-L,int_19_trace,0.8482,0.7515,0.09670000000000001
Baseline,TAGE-SC-L,infra_15_trace,8.4547,8.3148,0.1399000000000008
Baseline,TAGE-SC-L,infra_14_trace,5.4033,5.2755,0.1277999999999997
Baseline,TAGE-SC-L,web_2_trace,4.166,3.7474,0.4186000000000005
Baseline,TAGE-SC-L,int_26_trace,1.3377,1.2387,0.09899999999999998
Baseline,TAGE-SC-L,int_27_trace,0.8728,0.8068,0.06600000000000006
Baseline,TAGE-SC-L,int_12_trace,0.4566,0.424,0.03260000000000002
Baseline,TAGE-SC-L,int_13_trace,0.9248,0.8891,0.035699999999999954
Baseline,TAGE-SC-L,infra_4_trace,2.479,2.4266,0.0524
Baseline,TAGE-SC-L,infra_5_trace,2.2119,2.1961,0.015800000000000036
Baseline,TAGE-SC-L,compress_0_trace,3.2681,3.2129,0.05520000000000014
Baseline,TAGE-SC-L,compress_1_trace,1.6834,1.658,0.02540000000000009
Baseline,TAGE-SC-L,web_22_trace,3.3895,3.2305,0.1589999999999998
Baseline,TAGE-SC-L,web_23_trace,1.1539,1.0101,0.14379999999999993
Baseline,TAGE-SC-L,web_9_trace,2.9326,2.4648,0.4678
Baseline,TAGE-SC-L,web_8_trace,5.1087,4.5731,0.5355999999999996
Baseline,TAGE-SC-L,int_6_trace,2.9584,2.9419,0.01650000000000018
Baseline,TAGE-SC-L,int_7_trace,5.7589,4.3662,1.3926999999999996
Baseline,TAGE-SC-L,infra_9_trace,4.5907,4.5259,0.06479999999999997
Baseline,TAGE-SC-L,infra_8_trace,1.2568,1.2477,0.009099999999999886
Baseline,TAGE-SC-L,web_11_trace,5.7895,4.6736,1.1159
Baseline,TAGE-SC-L,web_10_trace,3.366,2.8395,0.5265
Baseline,TAGE-SC-L,web_4_trace,4.4385,4.0201,0.4184000000000001
Baseline,TAGE-SC-L,web_5_trace,4.7119,4.2642,0.4477000000000002
Baseline,TAGE-SC-L,media_0_trace,1.1764,1.0617,0.1146999999999998
Baseline,TAGE-SC-L,media_1_trace,1.159,1.0357,0.12329999999999997
Baseline,TAGE-SC-L,infra_12_trace,1.0706,0.9739,0.09670000000000001
Baseline,TAGE-SC-L,infra_13_trace,4.2404,4.063,0.17740000000000045
Baseline,TAGE-SC-L,int_21_trace,24.1502,23.7948,0.35540000000000305
Baseline,TAGE-SC-L,int_20_trace,2.7912,2.3512,0.43999999999999995
Baseline,TAGE-SC-L,int_15_trace,0.4788,0.4705,0.00830000000000003
Baseline,TAGE-SC-L,int_14_trace,0.3966,0.3844,0.012199999999999989
Baseline,TAGE-SC-L,infra_3_trace,1.0632,1.0284,0.03479999999999994
Baseline,TAGE-SC-L,infra_2_trace,0.4838,0.4526,0.031200000000000006
Baseline,TAGE-SC-L,fp_10_trace,2.1174,1.9156,0.20179999999999998
Baseline,TAGE-SC-L,fp_11_trace,0.6989,0.628,0.07089999999999996
Baseline,TAGE-SC-L,web_25_trace,6.3793,5.7951,0.5842
Baseline,TAGE-SC-L,web_24_trace,2.0456,1.6777,0.3678999999999999
Baseline,TAGE-SC-L,compress_7_trace,2.048,2.0384,0.009599999999999831
Baseline,TAGE-SC-L,compress_6_trace,1.9036,1.8788,0.024799999999999933
Baseline,TAGE-SC-L,int_1_trace,11.6458,11.4406,0.2051999999999996
Baseline,TAGE-SC-L,int_0_trace,5.1327,5.0346,0.09809999999999963
Baseline,TAGE-SC-L,fp_7_trace,1.1277,1.0028,0.12490000000000001
Baseline,TAGE-SC-L,int_36_trace,3.9821,2.9342,1.0478999999999998
Baseline,TAGE-SCL,int_11_trace,4.2059,3.8809,0.32499999999999973
Baseline,TAGE-SCL,int_10_trace,0.5363,0.5222,0.014100000000000001
Baseline,TAGE-SCL,infra_7_trace,1.4983,1.4041,0.09420000000000006
Baseline,TAGE-SCL,infra_6_trace,1.2642,1.19,0.07420000000000004
Baseline,TAGE-SCL,compress_3_trace,8.2499,7.7625,0.48740000000000006
Baseline,TAGE-SCL,compress_2_trace,1.4826,1.4407,0.041899999999999826
Baseline,TAGE-SCL,web_21_trace,1.7274,1.4569,0.27049999999999996
Baseline,TAGE-SCL,web_20_trace,4.218,3.1562,1.0617999999999999
Baseline,TAGE-SCL,int_5_trace,2.855,2.8235,0.03149999999999986
Baseline,TAGE-SCL,int_4_trace,4.1379,3.6946,0.44330000000000025
Baseline,TAGE-SCL,web_15_trace,6.1054,5.0241,1.0813000000000006
Baseline,TAGE-SCL,web_14_trace,3.6627,3.3625,0.30020000000000024
Baseline,TAGE-SCL,web_0_trace,1.3961,1.3052,0.09089999999999998
Baseline,TAGE-SCL,web_1_trace,3.5186,3.1889,0.3297000000000003
Baseline,TAGE-SCL,int_25_trace,1.3243,1.3297,-0.005400000000000071
Baseline,TAGE-SCL,int_24_trace,0.5662,0.5115,0.05470000000000008
Baseline,TAGE-SCL,fp_9_trace,4.5518,4.1168,0.4350000000000005
Baseline,TAGE-SCL,fp_8_trace,7.8738,7.3856,0.48819999999999997
Baseline,TAGE-SCL,fp_3_trace,2.0315,1.8767,0.15479999999999983
Baseline,TAGE-SCL,fp_2_trace,2.5615,2.5338,0.02770000000000028
Baseline,TAGE-SCL,int_32_trace,6.9551,6.3487,0.6063999999999998
Baseline,TAGE-SCL,int_33_trace,7.9877,7.4416,0.5461
Baseline,TAGE-SCL,fp_4_trace,0.5736,0.5247,0.048899999999999944
Baseline,TAGE-SCL,fp_5_trace,0.9364,0.9252,0.011199999999999988
Baseline,TAGE-SCL,int_35_trace,2.4647,2.0167,0.44799999999999995
Baseline,TAGE-SCL,int_34_trace,3.0703,2.8455,0.2248000000000001
Baseline,TAGE-SCL,web_18_trace,2.8461,2.7095,0.13660000000000005
Baseline,TAGE-SCL,fp_13_trace,12.6898,12.3153,0.3744999999999994
Baseline,TAGE-SCL,fp_12_trace,1.2157,1.0969,0.11880000000000002
Baseline,TAGE-SCL,int_16_trace,8.1253,5.8279,2.2973999999999997
Baseline,TAGE-SCL,int_17_trace,6.3949,4.8436,1.5512999999999995
Baseline,TAGE-SCL,infra_0_trace,1.2832,1.2453,0.03789999999999982
Baseline,TAGE-SCL,infra_1_trace,0.3574,0.3743,-0.016900000000000026
Baseline,TAGE-SCL,compress_4_trace,1.8228,1.7816,0.0411999999999999
Baseline,TAGE-SCL,compress_5_trace,1.9322,1.882,0.05020000000000002
Baseline,TAGE-SCL,int_28_trace,3.6745,3.2163,0.45820000000000016
Baseline,TAGE-SCL,int_29_trace,12.4572,11.4747,0.9824999999999999
Baseline,TAGE-SCL,int_2_trace,10.9652,9.9876,0.9775999999999989
Baseline,TAGE-SCL,int_3_trace,0.8818,0.7862,0.09560000000000002
Baseline,TAGE-SCL,web_12_trace,4.4363,3.8768,0.5595000000000003
Baseline,TAGE-SCL,web_13_trace,3.3938,2.9612,0.4326000000000003
Baseline,TAGE-SCL,web_7_trace,7.7526,6.1046,1.6480000000000006
Baseline,TAGE-SCL,web_6_trace,4.8893,4.5376,0.3517000000000001
Baseline,TAGE-SCL,media_3_trace,1.3813,1.2465,0.13480000000000003
Baseline,TAGE-SCL,media_2_trace,0.5317,0.5057,0.025999999999999912
Baseline,TAGE-SCL,infra_11_trace,1.0885,0.9468,0.14170000000000005
Baseline,TAGE-SCL,int_8_trace,7.1931,5.838,1.3551000000000002
Baseline,TAGE-SCL,infra_10_trace,5.3543,5.1442,0.21010000000000062
Baseline,TAGE-SCL,int_9_trace,4.8555,3.6628,1.1927000000000003
Baseline,TAGE-SCL,int_22_trace,5.3965,4.2827,1.1137999999999995
Baseline,TAGE-SCL,int_23_trace,3.4824,3.3033,0.17910000000000004
Baseline,TAGE-SCL,fp_0_trace,3.227,3.2161,0.01089999999999991
Baseline,TAGE-SCL,fp_1_trace,15.5816,15.5537,0.027900000000000702
Baseline,TAGE-SCL,int_31_trace,0.8411,0.6011,0.24
Baseline,TAGE-SCL,int_30_trace,12.9427,11.9056,1.0371000000000006
Baseline,TAGE-SCL,web_16_trace,1.8538,1.5904,0.26339999999999986
Baseline,TAGE-SCL,web_17_trace,1.7267,1.4197,0.30699999999999994
Baseline,TAGE-SCL,int_18_trace,0.8474,0.6654,0.18200000000000005
Baseline,TAGE-SCL,int_19_trace,0.8482,0.7618,0.08639999999999992
Baseline,TAGE-SCL,infra_15_trace,8.4547,8.2764,0.17830000000000013
Baseline,TAGE-SCL,infra_14_trace,5.4033,5.1953,0.20800000000000018
Baseline,TAGE-SCL,web_3_trace,3.979,3.5523,0.4267000000000003
Baseline,TAGE-SCL,web_2_trace,4.166,3.7103,0.4557000000000002
Baseline,TAGE-SCL,int_26_trace,1.3377,1.195,0.14269999999999983
Baseline,TAGE-SCL,int_27_trace,0.8728,0.7727,0.10009999999999997
Baseline,TAGE-SCL,int_12_trace,0.4566,0.4037,0.0529
Baseline,TAGE-SCL,int_13_trace,0.9248,0.8585,0.06629999999999991
Baseline,TAGE-SCL,infra_4_trace,2.479,2.3855,0.09350000000000014
Baseline,TAGE-SCL,infra_5_trace,2.2119,2.2161,-0.0041999999999999815
Baseline,TAGE-SCL,compress_0_trace,3.2681,3.1701,0.09799999999999986
Baseline,TAGE-SCL,compress_1_trace,1.6834,1.633,0.0504
Baseline,TAGE-SCL,web_22_trace,3.3895,3.23,0.15949999999999998
Baseline,TAGE-SCL,web_23_trace,1.1539,0.9623,0.19159999999999988
Baseline,TAGE-SCL,web_9_trace,2.9326,2.4821,0.4504999999999999
Baseline,TAGE-SCL,web_8_trace,5.1087,4.5779,0.5308000000000002
Baseline,TAGE-SCL,int_6_trace,2.9584,2.927,0.031400000000000095
Baseline,TAGE-SCL,int_7_trace,5.7589,4.3978,1.3610999999999995
Baseline,TAGE-SCL,infra_9_trace,4.5907,4.4643,0.1264000000000003
Baseline,TAGE-SCL,infra_8_trace,1.2568,1.2587,-0.0019000000000000128
Baseline,TAGE-SCL,web_11_trace,5.7895,4.7055,1.0840000000000005
Baseline,TAGE-SCL,web_10_trace,3.366,2.8471,0.5188999999999999
Baseline,TAGE-SCL,web_4_trace,4.4385,4.014,0.4245000000000001
Baseline,TAGE-SCL,web_5_trace,4.7119,4.2738,0.4381000000000004
Baseline,TAGE-SCL,media_0_trace,1.1764,1.0511,0.12529999999999997
Baseline,TAGE-SCL,media_1_trace,1.159,1.0257,0.13329999999999997
Baseline,TAGE-SCL,infra_12_trace,1.0706,0.9276,0.14300000000000002
Baseline,TAGE-SCL,infra_13_trace,4.2404,3.9686,0.27180000000000026
Baseline,TAGE-SCL,int_21_trace,24.1502,23.3263,0.8239000000000019
Baseline,TAGE-SCL,int_20_trace,2.7912,2.3835,0.40769999999999973
Baseline,TAGE-SCL,int_15_trace,0.4788,0.462,0.01679999999999998
Baseline,TAGE-SCL,int_14_trace,0.3966,0.3781,0.018500000000000016
Baseline,TAGE-SCL,infra_3_trace,1.0632,1.0135,0.049699999999999855
Baseline,TAGE-SCL,infra_2_trace,0.4838,0.4805,0.003300000000000025
Baseline,TAGE-SCL,fp_10_trace,2.1174,2.0052,0.11220000000000008
Baseline,TAGE-SCL,fp_11_trace,0.6989,0.5807,0.11819999999999997
Baseline,TAGE-SCL,web_25_trace,6.3793,5.713,0.6662999999999997
Baseline,TAGE-SCL,web_24_trace,2.0456,1.6105,0.4350999999999998
Baseline,TAGE-SCL,compress_7_trace,2.048,2.0263,0.021700000000000053
Baseline,TAGE-SCL,compress_6_trace,1.9036,1.8582,0.045399999999999885
Baseline,TAGE-SCL,int_1_trace,11.6458,10.513,1.1327999999999996
Baseline,TAGE-SCL,int_0_trace,5.1327,4.7498,0.38290000000000024
Baseline,TAGE-SCL,fp_7_trace,1.1277,0.9648,0.16289999999999993
Baseline,TAGE-SCL,fp_6_trace,1.0193,0.855,0.1643000000000001
Baseline,TAGE-SCL,int_36_trace,3.9821,3.0001,0.9819999999999998
LVCP,RVA-Toru,compress_3_trace,8.1504,7.6547,0.49569999999999936
LVCP,RVA-Toru,compress_2_trace,1.4219,1.3543,0.06759999999999988
LVCP,RVA-Toru,compress_4_trace,1.7475,1.6297,0.11780000000000013
LVCP,RVA-Toru,compress_5_trace,1.8485,1.7338,0.11470000000000002
LVCP,RVA-Toru,compress_0_trace,3.1984,3.0968,0.10159999999999991
LVCP,RVA-Toru,compress_1_trace,1.612,1.5125,0.09950000000000014
LVCP,RVA-Toru,compress_7_trace,1.9181,1.8067,0.11139999999999994
LVCP,RVA-Toru,compress_6_trace,1.8222,1.6906,0.13159999999999994
LVCP,RVA-Toru,infra_7_trace,1.2093,1.1914,0.017900000000000027
LVCP,RVA-Toru,infra_6_trace,1.2138,1.1585,0.055299999999999905
LVCP,RVA-Toru,infra_0_trace,0.9872,0.9098,0.07739999999999991
LVCP,RVA-Toru,infra_1_trace,0.2923,0.2954,-0.0030999999999999917
LVCP,RVA-Toru,infra_11_trace,1.0022,0.9728,0.02939999999999998
LVCP,RVA-Toru,infra_10_trace,5.2171,5.0157,0.20140000000000047
LVCP,RVA-Toru,infra_15_trace,8.3267,8.1676,0.15910000000000046
LVCP,RVA-Toru,infra_14_trace,5.2684,5.0633,0.20509999999999984
LVCP,RVA-Toru,infra_4_trace,1.8311,2.0099,-0.17880000000000007
LVCP,RVA-Toru,infra_5_trace,2.0907,1.9951,0.09559999999999991
LVCP,RVA-Toru,infra_9_trace,4.5513,4.4829,0.06840000000000046
LVCP,RVA-Toru,infra_8_trace,1.2484,1.2466,0.0018000000000000238
LVCP,RVA-Toru,infra_12_trace,0.9932,0.9525,0.04069999999999996
LVCP,RVA-Toru,infra_13_trace,4.0586,3.8347,0.2239
LVCP,RVA-Toru,infra_3_trace,0.8049,0.6962,0.10869999999999991
LVCP,RVA-Toru,infra_2_trace,0.4288,0.3041,0.12470000000000003
LVCP,RVA-Toru,web_21_trace,1.5863,1.4572,0.1291
LVCP,RVA-Toru,web_20_trace,3.2987,3.2357,0.06300000000000017
LVCP,RVA-Toru,web_15_trace,5.1507,5.1194,0.031299999999999883
LVCP,RVA-Toru,web_14_trace,3.4933,3.4365,0.05679999999999996
LVCP,RVA-Toru,web_0_trace,1.3157,1.3079,0.007800000000000029
LVCP,RVA-Toru,web_1_trace,3.1357,3.1522,-0.01650000000000018
LVCP,RVA-Toru,web_18_trace,2.7595,2.6603,0.09920000000000018
LVCP,RVA-Toru,web_19_trace,5.1496,5.0857,0.06390000000000029
LVCP,RVA-Toru,web_12_trace,3.9974,3.8556,0.14179999999999993
LVCP,RVA-Toru,web_13_trace,2.9187,2.9155,0.0031999999999996476
LVCP,RVA-Toru,web_7_trace,6.1216,4.3005,1.8210999999999995
LVCP,RVA-Toru,web_6_trace,4.6256,4.5642,0.06140000000000079
LVCP,RVA-Toru,web_16_trace,1.6099,1.5812,0.02870000000000017
LVCP,RVA-Toru,web_17_trace,1.4879,1.3943,0.0935999999999999
LVCP,RVA-Toru,web_3_trace,3.6024,3.5768,0.025599999999999845
LVCP,RVA-Toru,web_2_trace,3.8193,3.7775,0.04180000000000028
LVCP,RVA-Toru,web_22_trace,3.2715,3.1805,0.09100000000000019
LVCP,RVA-Toru,web_23_trace,1.0186,0.9431,0.0754999999999999
LVCP,RVA-Toru,web_9_trace,2.5072,2.5137,-0.00649999999999995
LVCP,RVA-Toru,web_8_trace,4.6254,4.6201,0.005300000000000082
LVCP,RVA-Toru,web_11_trace,4.7179,4.644,0.07390000000000008
LVCP,RVA-Toru,web_10_trace,2.8788,2.8319,0.04689999999999994
LVCP,RVA-Toru,web_4_trace,4.0909,4.0301,0.06080000000000041
LVCP,RVA-Toru,web_5_trace,4.32,4.3207,-0.000700000000000145
LVCP,RVA-Toru,web_25_trace,5.8123,5.7401,0.0721999999999996
LVCP,RVA-Toru,web_24_trace,1.7205,1.6068,0.11369999999999991
LVCP,RVA-Toru,fp_9_trace,4.1005,4.0783,0.022200000000000664
LVCP,RVA-Toru,fp_8_trace,6.6877,3.6875,3.0002000000000004
LVCP,RVA-Toru,fp_3_trace,2.0291,1.8233,0.2058000000000002
LVCP,RVA-Toru,fp_2_trace,2.5381,2.4245,0.11359999999999992
LVCP,RVA-Toru,fp_4_trace,0.5457,0.5119,0.03379999999999994
LVCP,RVA-Toru,fp_5_trace,0.9302,0.925,0.005199999999999982
LVCP,RVA-Toru,fp_13_trace,11.952,12.2224,-0.2704000000000004
LVCP,RVA-Toru,fp_12_trace,0.8073,1.0294,-0.22210000000000008
LVCP,RVA-Toru,fp_0_trace,3.2399,3.2189,0.020999999999999908
LVCP,RVA-Toru,fp_1_trace,15.5856,14.9323,0.6532999999999998
LVCP,RVA-Toru,fp_10_trace,1.9704,1.9757,-0.005300000000000082
LVCP,RVA-Toru,fp_11_trace,0.6056,0.5646,0.041000000000000036
LVCP,RVA-Toru,fp_7_trace,1.037,0.9805,0.056499999999999884
LVCP,RVA-Toru,fp_6_trace,0.979,0.9122,0.06679999999999997
LVCP,RVA-Toru,int_11_trace,3.9954,3.8873,0.10809999999999986
LVCP,RVA-Toru,int_10_trace,0.525,0.4966,0.028400000000000036
LVCP,RVA-Toru,int_5_trace,2.8042,2.7058,0.09839999999999982
LVCP,RVA-Toru,int_4_trace,3.8723,3.593,0.2793000000000001
LVCP,RVA-Toru,int_25_trace,1.3277,1.3232,0.0045000000000001705
LVCP,RVA-Toru,int_24_trace,0.4979,0.5127,-0.014800000000000035
LVCP,RVA-Toru,int_32_trace,6.6835,6.3313,0.35220000000000073
LVCP,RVA-Toru,int_33_trace,7.6336,7.2565,0.37710000000000043
LVCP,RVA-Toru,int_35_trace,2.3653,2.0515,0.3138000000000001
LVCP,RVA-Toru,int_34_trace,2.8241,2.7686,0.05549999999999988
LVCP,RVA-Toru,int_16_trace,5.8167,5.7002,0.11650000000000027
LVCP,RVA-Toru,int_17_trace,4.8546,4.7567,0.09789999999999921
LVCP,RVA-Toru,int_28_trace,3.3205,3.2288,0.09169999999999989
LVCP,RVA-Toru,int_29_trace,11.376,11.4097,-0.033700000000001396
LVCP,RVA-Toru,int_2_trace,10.0902,9.2321,0.8580999999999985
LVCP,RVA-Toru,int_3_trace,0.8552,0.776,0.07919999999999994
LVCP,RVA-Toru,int_8_trace,5.8525,5.7914,0.06109999999999971
LVCP,RVA-Toru,int_9_trace,3.7634,3.6499,0.11349999999999971
LVCP,RVA-Toru,int_22_trace,4.8609,3.9029,0.9580000000000002
LVCP,RVA-Toru,int_23_trace,3.4064,3.1675,0.2389000000000001
LVCP,RVA-Toru,int_31_trace,0.8205,0.6026,0.21789999999999998
LVCP,RVA-Toru,int_30_trace,11.7655,11.7569,0.008599999999999497
LVCP,RVA-Toru,int_18_trace,0.7882,0.63,0.1582
LVCP,RVA-Toru,int_19_trace,0.7913,0.7603,0.031000000000000028
LVCP,RVA-Toru,int_26_trace,1.2961,1.2045,0.09160000000000013
LVCP,RVA-Toru,int_27_trace,0.8447,0.782,0.06269999999999998
LVCP,RVA-Toru,int_12_trace,0.3669,0.4177,-0.05080000000000001
LVCP,RVA-Toru,int_13_trace,0.8864,0.8514,0.03499999999999992
LVCP,RVA-Toru,int_6_trace,2.874,2.7427,0.13129999999999997
LVCP,RVA-Toru,int_7_trace,4.4331,4.3413,0.09179999999999922
LVCP,RVA-Toru,int_21_trace,23.5688,21.6842,1.884599999999999
LVCP,RVA-Toru,int_20_trace,2.358,2.3305,0.027500000000000302
LVCP,RVA-Toru,int_15_trace,0.4652,0.4318,0.033399999999999985
LVCP,RVA-Toru,int_14_trace,0.3692,0.3713,-0.0021000000000000463
LVCP,RVA-Toru,int_1_trace,10.6773,9.7511,0.9262000000000015
LVCP,RVA-Toru,int_0_trace,4.6538,4.8418,-0.18799999999999972
LVCP,RVA-Toru,int_36_trace,2.9848,2.9736,0.011200000000000099
LVCP,RVA-Toru,media_3_trace,1.3927,1.2256,0.16710000000000003
LVCP,RVA-Toru,media_2_trace,0.5296,0.5058,0.023799999999999932
LVCP,RVA-Toru,media_0_trace,1.1808,1.033,0.14780000000000015
LVCP,RVA-Toru,media_1_trace,1.1521,1.0414,0.1106999999999998
LVCP,TAGE-SC-L,compress_3_trace,8.1504,8.1117,0.038699999999998624
