pred_a,pred_b,trace_name,MPKI_A,MPKI_B,delta
LVCP,TAGE-SC-L,compress_2_trace,1.4219,1.4576,-0.035700000000000065
LVCP,TAGE-SC-L,compress_4_trace,1.7475,1.8006,-0.053099999999999925
LVCP,TAGE-SC-L,compress_5_trace,1.8485,1.905,-0.056499999999999995
LVCP,TAGE-SC-L,compress_0_trace,3.1984,3.2129,-0.014499999999999957
LVCP,TAGE-SC-L,compress_1_trace,1.612,1.658,-0.04599999999999982
LVCP,TAGE-SC-L,compress_7_trace,1.9181,2.0384,-0.1203000000000003
LVCP,TAGE-SC-L,compress_6_trace,1.8222,1.8788,-0.056599999999999984
LVCP,TAGE-SC-L,infra_7_trace,1.2093,1.4115,-0.20219999999999994
LVCP,TAGE-SC-L,infra_6_trace,1.2138,1.2048,0.008999999999999897
LVCP,TAGE-SC-L,infra_0_trace,0.9872,1.2553,-0.2681000000000001
LVCP,TAGE-SC-L,infra_1_trace,0.2923,0.3472,-0.054900000000000004
LVCP,TAGE-SC-L,infra_11_trace,1.0022,0.9942,0.008000000000000007
LVCP,TAGE-SC-L,infra_10_trace,5.2171,5.2213,-0.0041999999999999815
LVCP,TAGE-SC-L,infra_15_trace,8.3267,8.3148,0.011900000000000688
LVCP,TAGE-SC-L,infra_14_trace,5.2684,5.2755,-0.007100000000000328
LVCP,TAGE-SC-L,infra_4_trace,1.8311,2.4266,-0.5955000000000001
LVCP,TAGE-SC-L,infra_5_trace,2.0907,2.1961,-0.10539999999999994
LVCP,TAGE-SC-L,infra_9_trace,4.5513,4.5259,0.02540000000000031
LVCP,TAGE-SC-L,infra_8_trace,1.2484,1.2477,0.0006999999999999229
LVCP,TAGE-SC-L,infra_12_trace,0.9932,0.9739,0.019299999999999984
LVCP,TAGE-SC-L,infra_13_trace,4.0586,4.063,-0.004399999999999515
LVCP,TAGE-SC-L,infra_3_trace,0.8049,1.0284,-0.22350000000000003
LVCP,TAGE-SC-L,infra_2_trace,0.4288,0.4526,-0.023799999999999988
LVCP,TAGE-SC-L,web_21_trace,1.5863,1.5309,0.055400000000000116
LVCP,TAGE-SC-L,web_20_trace,3.2987,3.1869,0.11180000000000012
LVCP,TAGE-SC-L,web_15_trace,5.1507,5.0656,0.08509999999999973
LVCP,TAGE-SC-L,web_0_trace,1.3157,1.3299,-0.01419999999999999
LVCP,TAGE-SC-L,web_1_trace,3.1357,3.2097,-0.07400000000000029
LVCP,TAGE-SC-L,web_18_trace,2.7595,2.7196,0.03990000000000027
LVCP,TAGE-SC-L,web_19_trace,5.1496,5.0555,0.09410000000000007
LVCP,TAGE-SC-L,web_12_trace,3.9974,3.9415,0.05589999999999984
LVCP,TAGE-SC-L,web_13_trace,2.9187,2.9537,-0.03500000000000014
LVCP,TAGE-SC-L,web_7_trace,6.1216,6.009,0.11259999999999959
LVCP,TAGE-SC-L,web_6_trace,4.6256,4.5613,0.06430000000000025
LVCP,TAGE-SC-L,web_16_trace,1.6099,1.6055,0.0044000000000001815
LVCP,TAGE-SC-L,web_17_trace,1.4879,1.4521,0.035800000000000054
LVCP,TAGE-SC-L,web_2_trace,3.8193,3.7474,0.0719000000000003
LVCP,TAGE-SC-L,web_22_trace,3.2715,3.2305,0.040999999999999925
LVCP,TAGE-SC-L,web_23_trace,1.0186,1.0101,0.008499999999999952
LVCP,TAGE-SC-L,web_9_trace,2.5072,2.4648,0.042400000000000215
LVCP,TAGE-SC-L,web_8_trace,4.6254,4.5731,0.05229999999999979
LVCP,TAGE-SC-L,web_11_trace,4.7179,4.6736,0.044299999999999784
LVCP,TAGE-SC-L,web_10_trace,2.8788,2.8395,0.03929999999999989
LVCP,TAGE-SC-L,web_4_trace,4.0909,4.0201,0.0708000000000002
LVCP,TAGE-SC-L,web_5_trace,4.32,4.2642,0.055800000000000516
LVCP,TAGE-SC-L,web_25_trace,5.8123,5.7951,0.017199999999999882
LVCP,TAGE-SC-L,web_24_trace,1.7205,1.6777,0.04279999999999995
LVCP,TAGE-SC-L,fp_9_trace,4.1005,4.1115,-0.01100000000000012
LVCP,TAGE-SC-L,fp_8_trace,6.6877,7.467,-0.7792999999999992
LVCP,TAGE-SC-L,fp_3_trace,2.0291,1.906,0.12310000000000021
LVCP,TAGE-SC-L,fp_2_trace,2.5381,2.5507,-0.012599999999999945
LVCP,TAGE-SC-L,fp_4_trace,0.5457,0.5696,-0.023900000000000032
LVCP,TAGE-SC-L,fp_5_trace,0.9302,0.9369,-0.006699999999999928
LVCP,TAGE-SC-L,fp_13_trace,11.952,12.4504,-0.4984000000000002
LVCP,TAGE-SC-L,fp_12_trace,0.8073,1.0944,-0.2871
LVCP,TAGE-SC-L,fp_0_trace,3.2399,3.2242,0.015699999999999825
LVCP,TAGE-SC-L,fp_1_trace,15.5856,15.5963,-0.010699999999999932
LVCP,TAGE-SC-L,fp_10_trace,1.9704,1.9156,0.05479999999999996
LVCP,TAGE-SC-L,fp_11_trace,0.6056,0.628,-0.022399999999999975
LVCP,TAGE-SC-L,fp_7_trace,1.037,1.0028,0.03420000000000001
LVCP,TAGE-SC-L,int_11_trace,3.9954,4.0381,-0.04269999999999996
LVCP,TAGE-SC-L,int_10_trace,0.525,0.5221,0.0029000000000000137
LVCP,TAGE-SC-L,int_5_trace,2.8042,2.8367,-0.032500000000000195
LVCP,TAGE-SC-L,int_4_trace,3.8723,3.7664,0.1059000000000001
LVCP,TAGE-SC-L,int_25_trace,1.3277,1.3109,0.016800000000000148
LVCP,TAGE-SC-L,int_24_trace,0.4979,0.5882,-0.09029999999999994
LVCP,TAGE-SC-L,int_32_trace,6.6835,6.6269,0.05660000000000043
LVCP,TAGE-SC-L,int_33_trace,7.6336,7.6605,-0.02689999999999948
LVCP,TAGE-SC-L,int_35_trace,2.3653,2.2551,0.11019999999999985
LVCP,TAGE-SC-L,int_34_trace,2.8241,2.9562,-0.13209999999999988
LVCP,TAGE-SC-L,int_16_trace,5.8167,5.5268,0.28990000000000027
LVCP,TAGE-SC-L,int_17_trace,4.8546,4.6916,0.16299999999999937
LVCP,TAGE-SC-L,int_28_trace,3.3205,3.3954,-0.07489999999999997
LVCP,TAGE-SC-L,int_29_trace,11.376,11.716,-0.33999999999999986
LVCP,TAGE-SC-L,int_2_trace,10.0902,10.7227,-0.6325000000000003
LVCP,TAGE-SC-L,int_3_trace,0.8552,0.8168,0.03839999999999999
LVCP,TAGE-SC-L,int_8_trace,5.8525,5.7846,0.06789999999999985
LVCP,TAGE-SC-L,int_22_trace,4.8609,4.8095,0.05140000000000011
LVCP,TAGE-SC-L,int_23_trace,3.4064,3.3888,0.017600000000000282
LVCP,TAGE-SC-L,int_31_trace,0.8205,0.6166,0.20389999999999997
LVCP,TAGE-SC-L,int_30_trace,11.7655,12.1062,-0.3407
LVCP,TAGE-SC-L,int_18_trace,0.7882,0.7357,0.05249999999999999
LVCP,TAGE-SC-L,int_19_trace,0.7913,0.7515,0.03980000000000006
LVCP,TAGE-SC-L,int_26_trace,1.2961,1.2387,0.05740000000000012
LVCP,TAGE-SC-L,int_27_trace,0.8447,0.8068,0.037900000000000045
LVCP,TAGE-SC-L,int_12_trace,0.3669,0.424,-0.057099999999999984
LVCP,TAGE-SC-L,int_13_trace,0.8864,0.8891,-0.0027000000000000357
LVCP,TAGE-SC-L,int_6_trace,2.874,2.9419,-0.06789999999999985
LVCP,TAGE-SC-L,int_7_trace,4.4331,4.3662,0.06689999999999952
LVCP,TAGE-SC-L,int_21_trace,23.5688,23.7948,-0.2259999999999991
LVCP,TAGE-SC-L,int_20_trace,2.358,2.3512,0.006800000000000139
LVCP,TAGE-SC-L,int_15_trace,0.4652,0.4705,-0.005299999999999971
LVCP,TAGE-SC-L,int_14_trace,0.3692,0.3844,-0.015200000000000047
LVCP,TAGE-SC-L,int_1_trace,10.6773,11.4406,-0.7632999999999992
LVCP,TAGE-SC-L,int_0_trace,4.6538,5.0346,-0.3807999999999998
LVCP,TAGE-SC-L,int_36_trace,2.9848,2.9342,0.050599999999999756
LVCP,TAGE-SC-L,media_3_trace,1.3927,1.2518,0.14090000000000003
LVCP,TAGE-SC-L,media_2_trace,0.5296,0.5065,0.02310000000000001
LVCP,TAGE-SC-L,media_0_trace,1.1808,1.0617,0.11909999999999998
LVCP,TAGE-SC-L,media_1_trace,1.1521,1.0357,0.11639999999999984
LVCP,TAGE-SCL,compress_3_trace,8.1504,7.7625,0.38789999999999925
LVCP,TAGE-SCL,compress_2_trace,1.4219,1.4407,-0.01880000000000015
LVCP,TAGE-SCL,compress_4_trace,1.7475,1.7816,-0.03410000000000002
LVCP,TAGE-SCL,compress_5_trace,1.8485,1.882,-0.03349999999999986
LVCP,TAGE-SCL,compress_0_trace,3.1984,3.1701,0.02829999999999977
LVCP,TAGE-SCL,compress_1_trace,1.612,1.633,-0.020999999999999908
LVCP,TAGE-SCL,compress_7_trace,1.9181,2.0263,-0.10820000000000007
LVCP,TAGE-SCL,compress_6_trace,1.8222,1.8582,-0.03600000000000003
LVCP,TAGE-SCL,infra_7_trace,1.2093,1.4041,-0.19479999999999986
LVCP,TAGE-SCL,infra_6_trace,1.2138,1.19,0.023800000000000043
LVCP,TAGE-SCL,infra_0_trace,0.9872,1.2453,-0.2581000000000001
LVCP,TAGE-SCL,infra_1_trace,0.2923,0.3743,-0.08200000000000002
LVCP,TAGE-SCL,infra_11_trace,1.0022,0.9468,0.055400000000000005
LVCP,TAGE-SCL,infra_10_trace,5.2171,5.1442,0.07290000000000063
LVCP,TAGE-SCL,infra_15_trace,8.3267,8.2764,0.05030000000000001
LVCP,TAGE-SCL,infra_14_trace,5.2684,5.1953,0.07310000000000016
LVCP,TAGE-SCL,infra_4_trace,1.8311,2.3855,-0.5544
LVCP,TAGE-SCL,infra_5_trace,2.0907,2.2161,-0.12539999999999996
LVCP,TAGE-SCL,infra_9_trace,4.5513,4.4643,0.08700000000000063
LVCP,TAGE-SCL,infra_8_trace,1.2484,1.2587,-0.010299999999999976
LVCP,TAGE-SCL,infra_12_trace,0.9932,0.9276,0.06559999999999999
LVCP,TAGE-SCL,infra_13_trace,4.0586,3.9686,0.0900000000000003
LVCP,TAGE-SCL,infra_3_trace,0.8049,1.0135,-0.20860000000000012
LVCP,TAGE-SCL,infra_2_trace,0.4288,0.4805,-0.05169999999999997
LVCP,TAGE-SCL,web_21_trace,1.5863,1.4569,0.12939999999999996
LVCP,TAGE-SCL,web_20_trace,3.2987,3.1562,0.14250000000000007
LVCP,TAGE-SCL,web_15_trace,5.1507,5.0241,0.12659999999999982
LVCP,TAGE-SCL,web_14_trace,3.4933,3.3625,0.13080000000000025
LVCP,TAGE-SCL,web_0_trace,1.3157,1.3052,0.010500000000000176
LVCP,TAGE-SCL,web_1_trace,3.1357,3.1889,-0.053199999999999914
LVCP,TAGE-SCL,web_18_trace,2.7595,2.7095,0.050000000000000266
LVCP,TAGE-SCL,web_12_trace,3.9974,3.8768,0.12060000000000004
LVCP,TAGE-SCL,web_13_trace,2.9187,2.9612,-0.04249999999999998
LVCP,TAGE-SCL,web_7_trace,6.1216,6.1046,0.017000000000000348
LVCP,TAGE-SCL,web_6_trace,4.6256,4.5376,0.08800000000000008
LVCP,TAGE-SCL,web_16_trace,1.6099,1.5904,0.019500000000000073
LVCP,TAGE-SCL,web_17_trace,1.4879,1.4197,0.06820000000000004
LVCP,TAGE-SCL,web_3_trace,3.6024,3.5523,0.05010000000000003
LVCP,TAGE-SCL,web_2_trace,3.8193,3.7103,0.10899999999999999
LVCP,TAGE-SCL,web_22_trace,3.2715,3.23,0.04150000000000009
LVCP,TAGE-SCL,web_23_trace,1.0186,0.9623,0.056299999999999906
LVCP,TAGE-SCL,web_9_trace,2.5072,2.4821,0.025100000000000122
LVCP,TAGE-SCL,web_8_trace,4.6254,4.5779,0.04750000000000032
LVCP,TAGE-SCL,web_11_trace,4.7179,4.7055,0.01240000000000041
LVCP,TAGE-SCL,web_10_trace,2.8788,2.8471,0.03169999999999984
LVCP,TAGE-SCL,web_4_trace,4.0909,4.014,0.07690000000000019
LVCP,TAGE-SCL,web_5_trace,4.32,4.2738,0.046200000000000685
LVCP,TAGE-SCL,web_25_trace,5.8123,5.713,0.0992999999999995
LVCP,TAGE-SCL,web_24_trace,1.7205,1.6105,0.10999999999999988
LVCP,TAGE-SCL,fp_9_trace,4.1005,4.1168,-0.016299999999999315
LVCP,TAGE-SCL,fp_8_trace,6.6877,7.3856,-0.6978999999999997
LVCP,TAGE-SCL,fp_3_trace,2.0291,1.8767,0.1524000000000001
LVCP,TAGE-SCL,fp_2_trace,2.5381,2.5338,0.0043000000000001926
LVCP,TAGE-SCL,fp_4_trace,0.5457,0.5247,0.020999999999999908
LVCP,TAGE-SCL,fp_5_trace,0.9302,0.9252,0.0050000000000000044
LVCP,TAGE-SCL,fp_13_trace,11.952,12.3153,-0.3633000000000006
LVCP,TAGE-SCL,fp_12_trace,0.8073,1.0969,-0.28959999999999997
LVCP,TAGE-SCL,fp_0_trace,3.2399,3.2161,0.023800000000000043
LVCP,TAGE-SCL,fp_1_trace,15.5856,15.5537,0.03190000000000026
LVCP,TAGE-SCL,fp_10_trace,1.9704,2.0052,-0.03479999999999994
LVCP,TAGE-SCL,fp_11_trace,0.6056,0.5807,0.024900000000000033
LVCP,TAGE-SCL,fp_7_trace,1.037,0.9648,0.07219999999999993
LVCP,TAGE-SCL,fp_6_trace,0.979,0.855,0.124
LVCP,TAGE-SCL,int_11_trace,3.9954,3.8809,0.11450000000000005
LVCP,TAGE-SCL,int_10_trace,0.525,0.5222,0.0028000000000000247
LVCP,TAGE-SCL,int_5_trace,2.8042,2.8235,-0.019300000000000317
LVCP,TAGE-SCL,int_4_trace,3.8723,3.6946,0.1777000000000002
LVCP,TAGE-SCL,int_25_trace,1.3277,1.3297,-0.0020000000000000018
LVCP,TAGE-SCL,int_24_trace,0.4979,0.5115,-0.013599999999999945
LVCP,TAGE-SCL,int_32_trace,6.6835,6.3487,0.33480000000000043
LVCP,TAGE-SCL,int_33_trace,7.6336,7.4416,0.19200000000000017
LVCP,TAGE-SCL,int_35_trace,2.3653,2.0167,0.3485999999999998
LVCP,TAGE-SCL,int_34_trace,2.8241,2.8455,-0.021399999999999864
LVCP,TAGE-SCL,int_16_trace,5.8167,5.8279,-0.011199999999999655
LVCP,TAGE-SCL,int_17_trace,4.8546,4.8436,0.010999999999999233
LVCP,TAGE-SCL,int_28_trace,3.3205,3.2163,0.10420000000000007
LVCP,TAGE-SCL,int_29_trace,11.376,11.4747,-0.0987000000000009
LVCP,TAGE-SCL,int_2_trace,10.0902,9.9876,0.10259999999999891
LVCP,TAGE-SCL,int_3_trace,0.8552,0.7862,0.06899999999999995
LVCP,TAGE-SCL,int_8_trace,5.8525,5.838,0.014499999999999957
LVCP,TAGE-SCL,int_9_trace,3.7634,3.6628,0.10060000000000002
LVCP,TAGE-SCL,int_22_trace,4.8609,4.2827,0.5781999999999998
LVCP,TAGE-SCL,int_23_trace,3.4064,3.3033,0.10309999999999997
LVCP,TAGE-SCL,int_31_trace,0.8205,0.6011,0.21940000000000004
LVCP,TAGE-SCL,int_30_trace,11.7655,11.9056,-0.14010000000000034
LVCP,TAGE-SCL,int_18_trace,0.7882,0.6654,0.12280000000000002
LVCP,TAGE-SCL,int_19_trace,0.7913,0.7618,0.02949999999999997
LVCP,TAGE-SCL,int_26_trace,1.2961,1.195,0.10109999999999997
LVCP,TAGE-SCL,int_27_trace,0.8447,0.7727,0.07199999999999995
LVCP,TAGE-SCL,int_12_trace,0.3669,0.4037,-0.0368
LVCP,TAGE-SCL,int_13_trace,0.8864,0.8585,0.027899999999999925
LVCP,TAGE-SCL,int_6_trace,2.874,2.927,-0.052999999999999936
LVCP,TAGE-SCL,int_7_trace,4.4331,4.3978,0.03529999999999944
LVCP,TAGE-SCL,int_21_trace,23.5688,23.3263,0.24249999999999972
LVCP,TAGE-SCL,int_20_trace,2.358,2.3835,-0.025500000000000078
LVCP,TAGE-SCL,int_15_trace,0.4652,0.462,0.0031999999999999806
LVCP,TAGE-SCL,int_14_trace,0.3692,0.3781,-0.008900000000000019
LVCP,TAGE-SCL,int_1_trace,10.6773,10.513,0.16430000000000078
LVCP,TAGE-SCL,int_0_trace,4.6538,4.7498,-0.0959999999999992
LVCP,TAGE-SCL,int_36_trace,2.9848,3.0001,-0.015300000000000313
LVCP,TAGE-SCL,media_3_trace,1.3927,1.2465,0.1462000000000001
LVCP,TAGE-SCL,media_2_trace,0.5296,0.5057,0.02389999999999992
LVCP,TAGE-SCL,media_0_trace,1.1808,1.0511,0.12970000000000015
LVCP,TAGE-SCL,media_1_trace,1.1521,1.0257,0.12639999999999985
RVA-Toru,TAGE-SC-L,compress_3_trace,7.6547,8.1117,-0.45700000000000074
RVA-Toru,TAGE-SC-L,compress_2_trace,1.3543,1.4576,-0.10329999999999995
RVA-Toru,TAGE-SC-L,compress_4_trace,1.6297,1.8006,-0.17090000000000005
RVA-Toru,TAGE-SC-L,compress_5_trace,1.7338,1.905,-0.17120000000000002
RVA-Toru,TAGE-SC-L,compress_0_trace,3.0968,3.2129,-0.11609999999999987
RVA-Toru,TAGE-SC-L,compress_1_trace,1.5125,1.658,-0.14549999999999996
RVA-Toru,TAGE-SC-L,compress_7_trace,1.8067,2.0384,-0.23170000000000024
RVA-Toru,TAGE-SC-L,compress_6_trace,1.6906,1.8788,-0.18819999999999992
RVA-Toru,TAGE-SC-L,infra_7_trace,1.1914,1.4115,-0.22009999999999996
RVA-Toru,TAGE-SC-L,infra_6_trace,1.1585,1.2048,-0.04630000000000001
RVA-Toru,TAGE-SC-L,infra_0_trace,0.9098,1.2553,-0.34550000000000003
RVA-Toru,TAGE-SC-L,infra_1_trace,0.2954,0.3472,-0.05180000000000001
RVA-Toru,TAGE-SC-L,infra_11_trace,0.9728,0.9942,-0.021399999999999975
RVA-Toru,TAGE-SC-L,infra_10_trace,5.0157,5.2213,-0.20560000000000045
RVA-Toru,TAGE-SC-L,infra_15_trace,8.1676,8.3148,-0.14719999999999978
RVA-Toru,TAGE-SC-L,infra_14_trace,5.0633,5.2755,-0.21220000000000017
RVA-Toru,TAGE-SC-L,infra_4_trace,2.0099,2.4266,-0.41670000000000007
RVA-Toru,TAGE-SC-L,infra_5_trace,1.9951,2.1961,-0.20099999999999985
RVA-Toru,TAGE-SC-L,infra_9_trace,4.4829,4.5259,-0.04300000000000015
RVA-Toru,TAGE-SC-L,infra_8_trace,1.2466,1.2477,-0.001100000000000101
RVA-Toru,TAGE-SC-L,infra_12_trace,0.9525,0.9739,-0.021399999999999975
RVA-Toru,TAGE-SC-L,infra_13_trace,3.8347,4.063,-0.2282999999999995
RVA-Toru,TAGE-SC-L,infra_3_trace,0.6962,1.0284,-0.33219999999999994
RVA-Toru,TAGE-SC-L,infra_2_trace,0.3041,0.4526,-0.14850000000000002
RVA-Toru,TAGE-SC-L,web_21_trace,1.4572,1.5309,-0.07369999999999988
RVA-Toru,TAGE-SC-L,web_20_trace,3.2357,3.1869,0.048799999999999955
RVA-Toru,TAGE-SC-L,web_15_trace,5.1194,5.0656,0.05379999999999985
RVA-Toru,TAGE-SC-L,web_0_trace,1.3079,1.3299,-0.02200000000000002
RVA-Toru,TAGE-SC-L,web_1_trace,3.1522,3.2097,-0.05750000000000011
RVA-Toru,TAGE-SC-L,web_18_trace,2.6603,2.7196,-0.05929999999999991
RVA-Toru,TAGE-SC-L,web_19_trace,5.0857,5.0555,0.030199999999999783
RVA-Toru,TAGE-SC-L,web_12_trace,3.8556,3.9415,-0.08590000000000009
RVA-Toru,TAGE-SC-L,web_13_trace,2.9155,2.9537,-0.03819999999999979
RVA-Toru,TAGE-SC-L,web_7_trace,4.3005,6.009,-1.7085
RVA-Toru,TAGE-SC-L,web_6_trace,4.5642,4.5613,0.0028999999999994586
RVA-Toru,TAGE-SC-L,web_16_trace,1.5812,1.6055,-0.02429999999999999
RVA-Toru,TAGE-SC-L,web_17_trace,1.3943,1.4521,-0.05779999999999985
RVA-Toru,TAGE-SC-L,web_2_trace,3.7775,3.7474,0.030100000000000016
RVA-Toru,TAGE-SC-L,web_22_trace,3.1805,3.2305,-0.050000000000000266
RVA-Toru,TAGE-SC-L,web_23_trace,0.9431,1.0101,-0.06699999999999995
RVA-Toru,TAGE-SC-L,web_9_trace,2.5137,2.4648,0.048900000000000166
RVA-Toru,TAGE-SC-L,web_8_trace,4.6201,4.5731,0.04699999999999971
RVA-Toru,TAGE-SC-L,web_11_trace,4.644,4.6736,-0.029600000000000293
RVA-Toru,TAGE-SC-L,web_10_trace,2.8319,2.8395,-0.007600000000000051
RVA-Toru,TAGE-SC-L,web_4_trace,4.0301,4.0201,0.009999999999999787
RVA-Toru,TAGE-SC-L,web_5_trace,4.3207,4.2642,0.05650000000000066
RVA-Toru,TAGE-SC-L,web_25_trace,5.7401,5.7951,-0.054999999999999716
RVA-Toru,TAGE-SC-L,web_24_trace,1.6068,1.6777,-0.07089999999999996
RVA-Toru,TAGE-SC-L,fp_9_trace,4.0783,4.1115,-0.033200000000000784
RVA-Toru,TAGE-SC-L,fp_8_trace,3.6875,7.467,-3.7794999999999996
RVA-Toru,TAGE-SC-L,fp_3_trace,1.8233,1.906,-0.0827
RVA-Toru,TAGE-SC-L,fp_2_trace,2.4245,2.5507,-0.12619999999999987
RVA-Toru,TAGE-SC-L,fp_4_trace,0.5119,0.5696,-0.057699999999999974
RVA-Toru,TAGE-SC-L,fp_5_trace,0.925,0.9369,-0.01189999999999991
RVA-Toru,TAGE-SC-L,fp_13_trace,12.2224,12.4504,-0.22799999999999976
