pred_a,pred_b,trace_name,MPKI_A,MPKI_B,delta
RVA-Toru,TAGE-SC-L,fp_12_trace,1.0294,1.0944,-0.06499999999999995
RVA-Toru,TAGE-SC-L,fp_0_trace,3.2189,3.2242,-0.005300000000000082
RVA-Toru,TAGE-SC-L,fp_1_trace,14.9323,15.5963,-0.6639999999999997
RVA-Toru,TAGE-SC-L,fp_10_trace,1.9757,1.9156,0.06010000000000004
RVA-Toru,TAGE-SC-L,fp_11_trace,0.5646,0.628,-0.06340000000000001
RVA-Toru,TAGE-SC-L,fp_7_trace,0.9805,1.0028,-0.022299999999999875
RVA-Toru,TAGE-SC-L,int_11_trace,3.8873,4.0381,-0.15079999999999982
RVA-Toru,TAGE-SC-L,int_10_trace,0.4966,0.5221,-0.025500000000000023
RVA-Toru,TAGE-SC-L,int_5_trace,2.7058,2.8367,-0.13090000000000002
RVA-Toru,TAGE-SC-L,int_4_trace,3.593,3.7664,-0.1734
RVA-Toru,TAGE-SC-L,int_25_trace,1.3232,1.3109,0.012299999999999978
RVA-Toru,TAGE-SC-L,int_24_trace,0.5127,0.5882,-0.0754999999999999
RVA-Toru,TAGE-SC-L,int_32_trace,6.3313,6.6269,-0.2956000000000003
RVA-Toru,TAGE-SC-L,int_33_trace,7.2565,7.6605,-0.4039999999999999
RVA-Toru,TAGE-SC-L,int_35_trace,2.0515,2.2551,-0.20360000000000023
RVA-Toru,TAGE-SC-L,int_34_trace,2.7686,2.9562,-0.18759999999999977
RVA-Toru,TAGE-SC-L,int_16_trace,5.7002,5.5268,0.1734
RVA-Toru,TAGE-SC-L,int_17_trace,4.7567,4.6916,0.06510000000000016
RVA-Toru,TAGE-SC-L,int_28_trace,3.2288,3.3954,-0.16659999999999986
RVA-Toru,TAGE-SC-L,int_29_trace,11.4097,11.716,-0.30629999999999846
RVA-Toru,TAGE-SC-L,int_2_trace,9.2321,10.7227,-1.4905999999999988
RVA-Toru,TAGE-SC-L,int_3_trace,0.776,0.8168,-0.04079999999999995
RVA-Toru,TAGE-SC-L,int_8_trace,5.7914,5.7846,0.006800000000000139
RVA-Toru,TAGE-SC-L,int_22_trace,3.9029,4.8095,-0.9066000000000001
RVA-Toru,TAGE-SC-L,int_23_trace,3.1675,3.3888,-0.22129999999999983
RVA-Toru,TAGE-SC-L,int_31_trace,0.6026,0.6166,-0.014000000000000012
RVA-Toru,TAGE-SC-L,int_30_trace,11.7569,12.1062,-0.3492999999999995
RVA-Toru,TAGE-SC-L,int_18_trace,0.63,0.7357,-0.10570000000000002
RVA-Toru,TAGE-SC-L,int_19_trace,0.7603,0.7515,0.00880000000000003
RVA-Toru,TAGE-SC-L,int_26_trace,1.2045,1.2387,-0.03420000000000001
RVA-Toru,TAGE-SC-L,int_27_trace,0.782,0.8068,-0.024799999999999933
RVA-Toru,TAGE-SC-L,int_12_trace,0.4177,0.424,-0.006299999999999972
RVA-Toru,TAGE-SC-L,int_13_trace,0.8514,0.8891,-0.037699999999999956
RVA-Toru,TAGE-SC-L,int_6_trace,2.7427,2.9419,-0.19919999999999982
RVA-Toru,TAGE-SC-L,int_7_trace,4.3413,4.3662,-0.0248999999999997
RVA-Toru,TAGE-SC-L,int_21_trace,21.6842,23.7948,-2.110599999999998
RVA-Toru,TAGE-SC-L,int_20_trace,2.3305,2.3512,-0.020700000000000163
RVA-Toru,TAGE-SC-L,int_15_trace,0.4318,0.4705,-0.03869999999999996
RVA-Toru,TAGE-SC-L,int_14_trace,0.3713,0.3844,-0.0131
RVA-Toru,TAGE-SC-L,int_1_trace,9.7511,11.4406,-1.6895000000000007
RVA-Toru,TAGE-SC-L,int_0_trace,4.8418,5.0346,-0.19280000000000008
RVA-Toru,TAGE-SC-L,int_36_trace,2.9736,2.9342,0.03939999999999966
RVA-Toru,TAGE-SC-L,media_3_trace,1.2256,1.2518,-0.0262
RVA-Toru,TAGE-SC-L,media_2_trace,0.5058,0.5065,-0.0006999999999999229
RVA-Toru,TAGE-SC-L,media_0_trace,1.033,1.0617,-0.02870000000000017
RVA-Toru,TAGE-SC-L,media_1_trace,1.0414,1.0357,0.005700000000000038
RVA-Toru,TAGE-SCL,compress_3_trace,7.6547,7.7625,-0.10780000000000012
RVA-Toru,TAGE-SCL,compress_2_trace,1.3543,1.4407,-0.08640000000000003
RVA-Toru,TAGE-SCL,compress_4_trace,1.6297,1.7816,-0.15190000000000015
RVA-Toru,TAGE-SCL,compress_5_trace,1.7338,1.882,-0.1481999999999999
RVA-Toru,TAGE-SCL,compress_0_trace,3.0968,3.1701,-0.07330000000000014
RVA-Toru,TAGE-SCL,compress_1_trace,1.5125,1.633,-0.12050000000000005
RVA-Toru,TAGE-SCL,compress_7_trace,1.8067,2.0263,-0.21960000000000002
RVA-Toru,TAGE-SCL,compress_6_trace,1.6906,1.8582,-0.16759999999999997
RVA-Toru,TAGE-SCL,infra_7_trace,1.1914,1.4041,-0.2126999999999999
RVA-Toru,TAGE-SCL,infra_6_trace,1.1585,1.19,-0.03149999999999986
RVA-Toru,TAGE-SCL,infra_0_trace,0.9098,1.2453,-0.3355
RVA-Toru,TAGE-SCL,infra_1_trace,0.2954,0.3743,-0.07890000000000003
RVA-Toru,TAGE-SCL,infra_11_trace,0.9728,0.9468,0.026000000000000023
RVA-Toru,TAGE-SCL,infra_10_trace,5.0157,5.1442,-0.12849999999999984
RVA-Toru,TAGE-SCL,infra_15_trace,8.1676,8.2764,-0.10880000000000045
RVA-Toru,TAGE-SCL,infra_14_trace,5.0633,5.1953,-0.13199999999999967
RVA-Toru,TAGE-SCL,infra_4_trace,2.0099,2.3855,-0.37559999999999993
RVA-Toru,TAGE-SCL,infra_5_trace,1.9951,2.2161,-0.22099999999999986
RVA-Toru,TAGE-SCL,infra_9_trace,4.4829,4.4643,0.018600000000000172
RVA-Toru,TAGE-SCL,infra_8_trace,1.2466,1.2587,-0.0121
RVA-Toru,TAGE-SCL,infra_12_trace,0.9525,0.9276,0.024900000000000033
RVA-Toru,TAGE-SCL,infra_13_trace,3.8347,3.9686,-0.13389999999999969
RVA-Toru,TAGE-SCL,infra_3_trace,0.6962,1.0135,-0.3173
RVA-Toru,TAGE-SCL,infra_2_trace,0.3041,0.4805,-0.1764
RVA-Toru,TAGE-SCL,web_21_trace,1.4572,1.4569,0.00029999999999996696
RVA-Toru,TAGE-SCL,web_20_trace,3.2357,3.1562,0.0794999999999999
RVA-Toru,TAGE-SCL,web_15_trace,5.1194,5.0241,0.09529999999999994
RVA-Toru,TAGE-SCL,web_14_trace,3.4365,3.3625,0.07400000000000029
RVA-Toru,TAGE-SCL,web_0_trace,1.3079,1.3052,0.0027000000000001467
RVA-Toru,TAGE-SCL,web_1_trace,3.1522,3.1889,-0.03669999999999973
RVA-Toru,TAGE-SCL,web_18_trace,2.6603,2.7095,-0.04919999999999991
RVA-Toru,TAGE-SCL,web_12_trace,3.8556,3.8768,-0.021199999999999886
RVA-Toru,TAGE-SCL,web_13_trace,2.9155,2.9612,-0.04569999999999963
RVA-Toru,TAGE-SCL,web_7_trace,4.3005,6.1046,-1.8040999999999991
RVA-Toru,TAGE-SCL,web_6_trace,4.5642,4.5376,0.02659999999999929
RVA-Toru,TAGE-SCL,web_16_trace,1.5812,1.5904,-0.009200000000000097
RVA-Toru,TAGE-SCL,web_17_trace,1.3943,1.4197,-0.025399999999999867
RVA-Toru,TAGE-SCL,web_3_trace,3.5768,3.5523,0.02450000000000019
RVA-Toru,TAGE-SCL,web_2_trace,3.7775,3.7103,0.0671999999999997
RVA-Toru,TAGE-SCL,web_22_trace,3.1805,3.23,-0.0495000000000001
RVA-Toru,TAGE-SCL,web_23_trace,0.9431,0.9623,-0.019199999999999995
RVA-Toru,TAGE-SCL,web_9_trace,2.5137,2.4821,0.03160000000000007
RVA-Toru,TAGE-SCL,web_8_trace,4.6201,4.5779,0.04220000000000024
RVA-Toru,TAGE-SCL,web_11_trace,4.644,4.7055,-0.061499999999999666
RVA-Toru,TAGE-SCL,web_10_trace,2.8319,2.8471,-0.015200000000000102
RVA-Toru,TAGE-SCL,web_4_trace,4.0301,4.014,0.01609999999999978
RVA-Toru,TAGE-SCL,web_5_trace,4.3207,4.2738,0.04690000000000083
RVA-Toru,TAGE-SCL,web_25_trace,5.7401,5.713,0.027099999999999902
RVA-Toru,TAGE-SCL,web_24_trace,1.6068,1.6105,-0.0037000000000000366
RVA-Toru,TAGE-SCL,fp_9_trace,4.0783,4.1168,-0.03849999999999998
RVA-Toru,TAGE-SCL,fp_8_trace,3.6875,7.3856,-3.6981
RVA-Toru,TAGE-SCL,fp_3_trace,1.8233,1.8767,-0.053400000000000114
RVA-Toru,TAGE-SCL,fp_2_trace,2.4245,2.5338,-0.10929999999999973
RVA-Toru,TAGE-SCL,fp_4_trace,0.5119,0.5247,-0.012800000000000034
RVA-Toru,TAGE-SCL,fp_5_trace,0.925,0.9252,-0.00019999999999997797
RVA-Toru,TAGE-SCL,fp_13_trace,12.2224,12.3153,-0.0929000000000002
RVA-Toru,TAGE-SCL,fp_12_trace,1.0294,1.0969,-0.0674999999999999
RVA-Toru,TAGE-SCL,fp_0_trace,3.2189,3.2161,0.0028000000000001357
RVA-Toru,TAGE-SCL,fp_1_trace,14.9323,15.5537,-0.6213999999999995
RVA-Toru,TAGE-SCL,fp_10_trace,1.9757,2.0052,-0.02949999999999986
RVA-Toru,TAGE-SCL,fp_11_trace,0.5646,0.5807,-0.016100000000000003
RVA-Toru,TAGE-SCL,fp_7_trace,0.9805,0.9648,0.015700000000000047
RVA-Toru,TAGE-SCL,fp_6_trace,0.9122,0.855,0.05720000000000003
RVA-Toru,TAGE-SCL,int_11_trace,3.8873,3.8809,0.006400000000000183
RVA-Toru,TAGE-SCL,int_10_trace,0.4966,0.5222,-0.02560000000000001
RVA-Toru,TAGE-SCL,int_5_trace,2.7058,2.8235,-0.11770000000000014
RVA-Toru,TAGE-SCL,int_4_trace,3.593,3.6946,-0.10159999999999991
RVA-Toru,TAGE-SCL,int_25_trace,1.3232,1.3297,-0.006500000000000172
RVA-Toru,TAGE-SCL,int_24_trace,0.5127,0.5115,0.0012000000000000899
RVA-Toru,TAGE-SCL,int_32_trace,6.3313,6.3487,-0.017400000000000304
RVA-Toru,TAGE-SCL,int_33_trace,7.2565,7.4416,-0.18510000000000026
RVA-Toru,TAGE-SCL,int_35_trace,2.0515,2.0167,0.03479999999999972
RVA-Toru,TAGE-SCL,int_34_trace,2.7686,2.8455,-0.07689999999999975
RVA-Toru,TAGE-SCL,int_16_trace,5.7002,5.8279,-0.12769999999999992
RVA-Toru,TAGE-SCL,int_17_trace,4.7567,4.8436,-0.08689999999999998
RVA-Toru,TAGE-SCL,int_28_trace,3.2288,3.2163,0.012500000000000178
RVA-Toru,TAGE-SCL,int_29_trace,11.4097,11.4747,-0.0649999999999995
RVA-Toru,TAGE-SCL,int_2_trace,9.2321,9.9876,-0.7554999999999996
RVA-Toru,TAGE-SCL,int_3_trace,0.776,0.7862,-0.010199999999999987
RVA-Toru,TAGE-SCL,int_8_trace,5.7914,5.838,-0.04659999999999975
RVA-Toru,TAGE-SCL,int_9_trace,3.6499,3.6628,-0.01289999999999969
RVA-Toru,TAGE-SCL,int_22_trace,3.9029,4.2827,-0.37980000000000036
RVA-Toru,TAGE-SCL,int_23_trace,3.1675,3.3033,-0.13580000000000014
RVA-Toru,TAGE-SCL,int_31_trace,0.6026,0.6011,0.0015000000000000568
RVA-Toru,TAGE-SCL,int_30_trace,11.7569,11.9056,-0.14869999999999983
RVA-Toru,TAGE-SCL,int_18_trace,0.63,0.6654,-0.03539999999999999
RVA-Toru,TAGE-SCL,int_19_trace,0.7603,0.7618,-0.0015000000000000568
RVA-Toru,TAGE-SCL,int_26_trace,1.2045,1.195,0.009499999999999842
RVA-Toru,TAGE-SCL,int_27_trace,0.782,0.7727,0.009299999999999975
RVA-Toru,TAGE-SCL,int_12_trace,0.4177,0.4037,0.014000000000000012
RVA-Toru,TAGE-SCL,int_13_trace,0.8514,0.8585,-0.007099999999999995
RVA-Toru,TAGE-SCL,int_6_trace,2.7427,2.927,-0.1842999999999999
RVA-Toru,TAGE-SCL,int_7_trace,4.3413,4.3978,-0.05649999999999977
RVA-Toru,TAGE-SCL,int_21_trace,21.6842,23.3263,-1.6420999999999992
RVA-Toru,TAGE-SCL,int_20_trace,2.3305,2.3835,-0.05300000000000038
RVA-Toru,TAGE-SCL,int_15_trace,0.4318,0.462,-0.030200000000000005
RVA-Toru,TAGE-SCL,int_14_trace,0.3713,0.3781,-0.006799999999999973
RVA-Toru,TAGE-SCL,int_1_trace,9.7511,10.513,-0.7619000000000007
RVA-Toru,TAGE-SCL,int_0_trace,4.8418,4.7498,0.09200000000000053
RVA-Toru,TAGE-SCL,int_36_trace,2.9736,3.0001,-0.026500000000000412
RVA-Toru,TAGE-SCL,media_3_trace,1.2256,1.2465,-0.02089999999999992
RVA-Toru,TAGE-SCL,media_2_trace,0.5058,0.5057,9.999999999998899e-05
RVA-Toru,TAGE-SCL,media_0_trace,1.033,1.0511,-0.018100000000000005
RVA-Toru,TAGE-SCL,media_1_trace,1.0414,1.0257,0.015700000000000047
TAGE-SC-L,TAGE-SCL,compress_3_trace,8.1117,7.7625,0.3492000000000006
TAGE-SC-L,TAGE-SCL,compress_2_trace,1.4576,1.4407,0.016899999999999915
TAGE-SC-L,TAGE-SCL,compress_4_trace,1.8006,1.7816,0.018999999999999906
TAGE-SC-L,TAGE-SCL,compress_5_trace,1.905,1.882,0.02300000000000013
TAGE-SC-L,TAGE-SCL,compress_0_trace,3.2129,3.1701,0.04279999999999973
TAGE-SC-L,TAGE-SCL,compress_1_trace,1.658,1.633,0.02499999999999991
TAGE-SC-L,TAGE-SCL,compress_7_trace,2.0384,2.0263,0.012100000000000222
TAGE-SC-L,TAGE-SCL,compress_6_trace,1.8788,1.8582,0.02059999999999995
TAGE-SC-L,TAGE-SCL,infra_7_trace,1.4115,1.4041,0.007400000000000073
TAGE-SC-L,TAGE-SCL,infra_6_trace,1.2048,1.19,0.014800000000000146
TAGE-SC-L,TAGE-SCL,infra_0_trace,1.2553,1.2453,0.010000000000000009
TAGE-SC-L,TAGE-SCL,infra_1_trace,0.3472,0.3743,-0.027100000000000013
TAGE-SC-L,TAGE-SCL,infra_11_trace,0.9942,0.9468,0.0474
TAGE-SC-L,TAGE-SCL,infra_10_trace,5.2213,5.1442,0.07710000000000061
TAGE-SC-L,TAGE-SCL,infra_15_trace,8.3148,8.2764,0.038399999999999324
TAGE-SC-L,TAGE-SCL,infra_14_trace,5.2755,5.1953,0.0802000000000005
TAGE-SC-L,TAGE-SCL,infra_4_trace,2.4266,2.3855,0.041100000000000136
TAGE-SC-L,TAGE-SCL,infra_5_trace,2.1961,2.2161,-0.020000000000000018
TAGE-SC-L,TAGE-SCL,infra_9_trace,4.5259,4.4643,0.06160000000000032
TAGE-SC-L,TAGE-SCL,infra_8_trace,1.2477,1.2587,-0.010999999999999899
TAGE-SC-L,TAGE-SCL,infra_12_trace,0.9739,0.9276,0.04630000000000001
TAGE-SC-L,TAGE-SCL,infra_13_trace,4.063,3.9686,0.09439999999999982
TAGE-SC-L,TAGE-SCL,infra_3_trace,1.0284,1.0135,0.014899999999999913
TAGE-SC-L,TAGE-SCL,infra_2_trace,0.4526,0.4805,-0.02789999999999998
TAGE-SC-L,TAGE-SCL,web_21_trace,1.5309,1.4569,0.07399999999999984
TAGE-SC-L,TAGE-SCL,web_20_trace,3.1869,3.1562,0.03069999999999995
TAGE-SC-L,TAGE-SCL,web_15_trace,5.0656,5.0241,0.04150000000000009
TAGE-SC-L,TAGE-SCL,web_0_trace,1.3299,1.3052,0.024700000000000166
TAGE-SC-L,TAGE-SCL,web_1_trace,3.2097,3.1889,0.020800000000000374
TAGE-SC-L,TAGE-SCL,web_18_trace,2.7196,2.7095,0.010099999999999998
TAGE-SC-L,TAGE-SCL,web_12_trace,3.9415,3.8768,0.0647000000000002
TAGE-SC-L,TAGE-SCL,web_13_trace,2.9537,2.9612,-0.00749999999999984
TAGE-SC-L,TAGE-SCL,web_7_trace,6.009,6.1046,-0.09559999999999924
TAGE-SC-L,TAGE-SCL,web_6_trace,4.5613,4.5376,0.023699999999999832
TAGE-SC-L,TAGE-SCL,web_16_trace,1.6055,1.5904,0.015099999999999891
TAGE-SC-L,TAGE-SCL,web_17_trace,1.4521,1.4197,0.032399999999999984
TAGE-SC-L,TAGE-SCL,web_2_trace,3.7474,3.7103,0.03709999999999969
TAGE-SC-L,TAGE-SCL,web_22_trace,3.2305,3.23,0.000500000000000167
TAGE-SC-L,TAGE-SCL,web_23_trace,1.0101,0.9623,0.047799999999999954
TAGE-SC-L,TAGE-SCL,web_9_trace,2.4648,2.4821,-0.017300000000000093
TAGE-SC-L,TAGE-SCL,web_8_trace,4.5731,4.5779,-0.004799999999999471
TAGE-SC-L,TAGE-SCL,web_11_trace,4.6736,4.7055,-0.03189999999999937
TAGE-SC-L,TAGE-SCL,web_10_trace,2.8395,2.8471,-0.007600000000000051
TAGE-SC-L,TAGE-SCL,web_4_trace,4.0201,4.014,0.006099999999999994
TAGE-SC-L,TAGE-SCL,web_5_trace,4.2642,4.2738,-0.009599999999999831
TAGE-SC-L,TAGE-SCL,web_25_trace,5.7951,5.713,0.08209999999999962
TAGE-SC-L,TAGE-SCL,web_24_trace,1.6777,1.6105,0.06719999999999993
TAGE-SC-L,TAGE-SCL,fp_9_trace,4.1115,4.1168,-0.005299999999999194
TAGE-SC-L,TAGE-SCL,fp_8_trace,7.467,7.3856,0.08139999999999947
TAGE-SC-L,TAGE-SCL,fp_3_trace,1.906,1.8767,0.02929999999999988
TAGE-SC-L,TAGE-SCL,fp_2_trace,2.5507,2.5338,0.016900000000000137
TAGE-SC-L,TAGE-SCL,fp_4_trace,0.5696,0.5247,0.04489999999999994
TAGE-SC-L,TAGE-SCL,fp_5_trace,0.9369,0.9252,0.011699999999999933
TAGE-SC-L,TAGE-SCL,fp_13_trace,12.4504,12.3153,0.13509999999999955
TAGE-SC-L,TAGE-SCL,fp_12_trace,1.0944,1.0969,-0.0024999999999999467
TAGE-SC-L,TAGE-SCL,fp_0_trace,3.2242,3.2161,0.008100000000000218
TAGE-SC-L,TAGE-SCL,fp_1_trace,15.5963,15.5537,0.04260000000000019
TAGE-SC-L,TAGE-SCL,fp_10_trace,1.9156,2.0052,-0.0895999999999999
TAGE-SC-L,TAGE-SCL,fp_11_trace,0.628,0.5807,0.04730000000000001
TAGE-SC-L,TAGE-SCL,fp_7_trace,1.0028,0.9648,0.03799999999999992
TAGE-SC-L,TAGE-SCL,int_11_trace,4.0381,3.8809,0.1572
TAGE-SC-L,TAGE-SCL,int_10_trace,0.5221,0.5222,-9.999999999998899e-05
TAGE-SC-L,TAGE-SCL,int_5_trace,2.8367,2.8235,0.013199999999999878
TAGE-SC-L,TAGE-SCL,int_4_trace,3.7664,3.6946,0.07180000000000009
TAGE-SC-L,TAGE-SCL,int_25_trace,1.3109,1.3297,-0.01880000000000015
TAGE-SC-L,TAGE-SCL,int_24_trace,0.5882,0.5115,0.07669999999999999
TAGE-SC-L,TAGE-SCL,int_32_trace,6.6269,6.3487,0.2782
TAGE-SC-L,TAGE-SCL,int_33_trace,7.6605,7.4416,0.21889999999999965
TAGE-SC-L,TAGE-SCL,int_35_trace,2.2551,2.0167,0.23839999999999995
TAGE-SC-L,TAGE-SCL,int_34_trace,2.9562,2.8455,0.11070000000000002
TAGE-SC-L,TAGE-SCL,int_16_trace,5.5268,5.8279,-0.3010999999999999
TAGE-SC-L,TAGE-SCL,int_17_trace,4.6916,4.8436,-0.15200000000000014
TAGE-SC-L,TAGE-SCL,int_28_trace,3.3954,3.2163,0.17910000000000004
TAGE-SC-L,TAGE-SCL,int_29_trace,11.716,11.4747,0.24129999999999896
TAGE-SC-L,TAGE-SCL,int_2_trace,10.7227,9.9876,0.7350999999999992
TAGE-SC-L,TAGE-SCL,int_3_trace,0.8168,0.7862,0.03059999999999996
TAGE-SC-L,TAGE-SCL,int_8_trace,5.7846,5.838,-0.05339999999999989
TAGE-SC-L,TAGE-SCL,int_22_trace,4.8095,4.2827,0.5267999999999997
TAGE-SC-L,TAGE-SCL,int_23_trace,3.3888,3.3033,0.08549999999999969
TAGE-SC-L,TAGE-SCL,int_31_trace,0.6166,0.6011,0.01550000000000007
TAGE-SC-L,TAGE-SCL,int_30_trace,12.1062,11.9056,0.20059999999999967
TAGE-SC-L,TAGE-SCL,int_18_trace,0.7357,0.6654,0.07030000000000003
TAGE-SC-L,TAGE-SCL,int_19_trace,0.7515,0.7618,-0.010300000000000087
TAGE-SC-L,TAGE-SCL,int_26_trace,1.2387,1.195,0.04369999999999985
TAGE-SC-L,TAGE-SCL,int_27_trace,0.8068,0.7727,0.03409999999999991
TAGE-SC-L,TAGE-SCL,int_12_trace,0.424,0.4037,0.020299999999999985
TAGE-SC-L,TAGE-SCL,int_13_trace,0.8891,0.8585,0.03059999999999996
TAGE-SC-L,TAGE-SCL,int_6_trace,2.9419,2.927,0.014899999999999913
TAGE-SC-L,TAGE-SCL,int_7_trace,4.3662,4.3978,-0.03160000000000007
TAGE-SC-L,TAGE-SCL,int_21_trace,23.7948,23.3263,0.4684999999999988
TAGE-SC-L,TAGE-SCL,int_20_trace,2.3512,2.3835,-0.03230000000000022
TAGE-SC-L,TAGE-SCL,int_15_trace,0.4705,0.462,0.008499999999999952
TAGE-SC-L,TAGE-SCL,int_14_trace,0.3844,0.3781,0.006300000000000028
TAGE-SC-L,TAGE-SCL,int_1_trace,11.4406,10.513,0.9276
TAGE-SC-L,TAGE-SCL,int_0_trace,5.0346,4.7498,0.2848000000000006
TAGE-SC-L,TAGE-SCL,int_36_trace,2.9342,3.0001,-0.06590000000000007
TAGE-SC-L,TAGE-SCL,media_3_trace,1.2518,1.2465,0.005300000000000082
TAGE-SC-L,TAGE-SCL,media_2_trace,0.5065,0.5057,0.0007999999999999119
TAGE-SC-L,TAGE-SCL,media_0_trace,1.0617,1.0511,0.010600000000000165
TAGE-SC-L,TAGE-SCL,media_1_trace,1.0357,1.0257,0.010000000000000009
